Stand;RaumID;RaumName;AgeGroup;Overall;male;female;german;german_male;german_female;non_german;non_german_male;non_german_female
31.12.2019;093;Oberpfalz, Regierungsbezirk;85 bis unter 90 Jahre;19836;6916;12920;19636;6819;12817;200;97;103
31.12.2019;093;Oberpfalz, Regierungsbezirk;90 Jahre und mehr;9878;2698;7180;9767;2658;7109;111;40;71
31.12.2019;094;Oberfranken, Regierungsbezirk;unter 3 Jahre;28025;14277;13748;24922;12721;12201;3103;1556;1547
31.12.2019;094;Oberfranken, Regierungsbezirk;3 bis unter 6 Jahre;27452;14102;13350;24854;12754;12100;2598;1348;1250
31.12.2019;094;Oberfranken, Regierungsbezirk;6 bis unter 10 Jahre;34711;17718;16993;31657;16159;15498;3054;1559;1495
31.12.2019;094;Oberfranken, Regierungsbezirk;10 bis unter 15 Jahre;44027;22473;21554;40709;20737;19972;3318;1736;1582
31.12.2019;094;Oberfranken, Regierungsbezirk;15 bis unter 18 Jahre;28541;14508;14033;26720;13476;13244;1821;1032;789
31.12.2019;094;Oberfranken, Regierungsbezirk;18 bis unter 20 Jahre;21496;11463;10033;19847;10459;9388;1649;1004;645
31.12.2019;094;Oberfranken, Regierungsbezirk;20 bis unter 25 Jahre;60858;32028;28830;52756;27367;25389;8102;4661;3441
31.12.2019;094;Oberfranken, Regierungsbezirk;25 bis unter 30 Jahre;63791;33546;30245;54790;28579;26211;9001;4967;4034
31.12.2019;094;Oberfranken, Regierungsbezirk;30 bis unter 35 Jahre;64022;33125;30897;55576;28410;27166;8446;4715;3731
31.12.2019;094;Oberfranken, Regierungsbezirk;35 bis unter 40 Jahre;62730;31882;30848;55133;27884;27249;7597;3998;3599
31.12.2019;094;Oberfranken, Regierungsbezirk;40 bis unter 45 Jahre;59409;29875;29534;52162;26082;26080;7247;3793;3454
31.12.2019;094;Oberfranken, Regierungsbezirk;45 bis unter 50 Jahre;68699;33805;34894;62072;30462;31610;6627;3343;3284
31.12.2019;094;Oberfranken, Regierungsbezirk;50 bis unter 55 Jahre;89104;44784;44320;83683;41865;41818;5421;2919;2502
31.12.2019;094;Oberfranken, Regierungsbezirk;55 bis unter 60 Jahre;92471;46578;45893;88395;44327;44068;4076;2251;1825
31.12.2019;094;Oberfranken, Regierungsbezirk;60 bis unter 65 Jahre;78745;39078;39667;75827;37522;38305;2918;1556;1362
31.12.2019;094;Oberfranken, Regierungsbezirk;65 bis unter 70 Jahre;65851;31769;34082;63633;30810;32823;2218;959;1259
31.12.2019;094;Oberfranken, Regierungsbezirk;70 bis unter 75 Jahre;50640;24103;26537;48621;23077;25544;2019;1026;993
31.12.2019;094;Oberfranken, Regierungsbezirk;75 bis unter 80 Jahre;48064;21592;26472;46798;20924;25874;1266;668;598
31.12.2019;094;Oberfranken, Regierungsbezirk;80 bis unter 85 Jahre;43914;17722;26192;43147;17303;25844;767;419;348
31.12.2019;094;Oberfranken, Regierungsbezirk;85 bis unter 90 Jahre;21649;7445;14204;21345;7287;14058;304;158;146
31.12.2019;094;Oberfranken, Regierungsbezirk;90 Jahre und mehr;11172;2908;8264;11048;2856;8192;124;52;72
31.12.2019;095;Mittelfranken, Regierungsbezirk;unter 3 Jahre;52874;26981;25893;44634;22677;21957;8240;4304;3936
31.12.2019;095;Mittelfranken, Regierungsbezirk;3 bis unter 6 Jahre;51531;26487;25044;43728;22417;21311;7803;4070;3733
31.12.2019;095;Mittelfranken, Regierungsbezirk;6 bis unter 10 Jahre;62704;32459;30245;54570;28204;26366;8134;4255;3879
31.12.2019;095;Mittelfranken, Regierungsbezirk;10 bis unter 15 Jahre;77685;40170;37515;67744;34939;32805;9941;5231;4710
31.12.2019;095;Mittelfranken, Regierungsbezirk;15 bis unter 18 Jahre;48290;24839;23451;42499;21832;20667;5791;3007;2784
31.12.2019;095;Mittelfranken, Regierungsbezirk;18 bis unter 20 Jahre;35071;18320;16751;30575;15737;14838;4496;2583;1913
31.12.2019;095;Mittelfranken, Regierungsbezirk;20 bis unter 25 Jahre;103070;53728;49342;81144;41436;39708;21926;12292;9634
31.12.2019;095;Mittelfranken, Regierungsbezirk;25 bis unter 30 Jahre;116323;60282;56041;89149;45613;43536;27174;14669;12505
31.12.2019;095;Mittelfranken, Regierungsbezirk;30 bis unter 35 Jahre;120122;61640;58482;92420;46705;45715;27702;14935;12767
31.12.2019;095;Mittelfranken, Regierungsbezirk;35 bis unter 40 Jahre;117315;59100;58215;92030;46132;45898;25285;12968;12317
31.12.2019;095;Mittelfranken, Regierungsbezirk;40 bis unter 45 Jahre;108609;54185;54424;84042;41802;42240;24567;12383;12184
31.12.2019;095;Mittelfranken, Regierungsbezirk;45 bis unter 50 Jahre;114424;56821;57603;91832;45441;46391;22592;11380;11212
31.12.2019;095;Mittelfranken, Regierungsbezirk;50 bis unter 55 Jahre;143749;72397;71352;125123;62618;62505;18626;9779;8847
31.12.2019;095;Mittelfranken, Regierungsbezirk;55 bis unter 60 Jahre;140606;70509;70097;127160;63332;63828;13446;7177;6269
31.12.2019;095;Mittelfranken, Regierungsbezirk;60 bis unter 65 Jahre;116861;57611;59250;107183;52589;54594;9678;5022;4656
31.12.2019;095;Mittelfranken, Regierungsbezirk;65 bis unter 70 Jahre;97007;45792;51215;89033;42509;46524;7974;3283;4691
31.12.2019;095;Mittelfranken, Regierungsbezirk;70 bis unter 75 Jahre;77877;36598;41279;70721;33150;37571;7156;3448;3708
31.12.2019;095;Mittelfranken, Regierungsbezirk;75 bis unter 80 Jahre;77251;34399;42852;72921;32201;40720;4330;2198;2132
31.12.2019;095;Mittelfranken, Regierungsbezirk;80 bis unter 85 Jahre;65923;27398;38525;63387;26151;37236;2536;1247;1289
31.12.2019;095;Mittelfranken, Regierungsbezirk;85 bis unter 90 Jahre;31625;11279;20346;30653;10772;19881;972;507;465
31.12.2019;095;Mittelfranken, Regierungsbezirk;90 Jahre und mehr;16252;4650;11602;15844;4495;11349;408;155;253
31.12.2019;096;Unterfranken, Regierungsbezirk;unter 3 Jahre;36623;18848;17775;32710;16850;15860;3913;1998;1915
31.12.2019;096;Unterfranken, Regierungsbezirk;3 bis unter 6 Jahre;35733;18368;17365;32040;16445;15595;3693;1923;1770
31.12.2019;096;Unterfranken, Regierungsbezirk;6 bis unter 10 Jahre;44131;22530;21601;40139;20453;19686;3992;2077;1915
31.12.2019;096;Unterfranken, Regierungsbezirk;10 bis unter 15 Jahre;55794;28593;27201;51096;26189;24907;4698;2404;2294
31.12.2019;096;Unterfranken, Regierungsbezirk;15 bis unter 18 Jahre;36344;18545;17799;33622;17068;16554;2722;1477;1245
31.12.2019;096;Unterfranken, Regierungsbezirk;18 bis unter 20 Jahre;26671;13786;12885;24251;12321;11930;2420;1465;955
31.12.2019;096;Unterfranken, Regierungsbezirk;20 bis unter 25 Jahre;75785;39362;36423;64727;32963;31764;11058;6399;4659
31.12.2019;096;Unterfranken, Regierungsbezirk;25 bis unter 30 Jahre;81156;42334;38822;68652;35473;33179;12504;6861;5643
31.12.2019;096;Unterfranken, Regierungsbezirk;30 bis unter 35 Jahre;82211;42973;39238;70039;36223;33816;12172;6750;5422
31.12.2019;096;Unterfranken, Regierungsbezirk;35 bis unter 40 Jahre;80125;40970;39155;68837;35091;33746;11288;5879;5409
31.12.2019;096;Unterfranken, Regierungsbezirk;40 bis unter 45 Jahre;74154;36948;37206;63175;31439;31736;10979;5509;5470
31.12.2019;096;Unterfranken, Regierungsbezirk;45 bis unter 50 Jahre;82053;40865;41188;71543;35530;36013;10510;5335;5175
31.12.2019;096;Unterfranken, Regierungsbezirk;50 bis unter 55 Jahre;108233;54316;53917;99491;49593;49898;8742;4723;4019
31.12.2019;096;Unterfranken, Regierungsbezirk;55 bis unter 60 Jahre;112855;56445;56410;106337;52979;53358;6518;3466;3052
31.12.2019;096;Unterfranken, Regierungsbezirk;60 bis unter 65 Jahre;95702;47462;48240;91274;45184;46090;4428;2278;2150
31.12.2019;096;Unterfranken, Regierungsbezirk;65 bis unter 70 Jahre;81765;39910;41855;78473;38500;39973;3292;1410;1882
31.12.2019;096;Unterfranken, Regierungsbezirk;70 bis unter 75 Jahre;59651;28795;30856;56688;27319;29369;2963;1476;1487
31.12.2019;096;Unterfranken, Regierungsbezirk;75 bis unter 80 Jahre;56806;26008;30798;54899;24903;29996;1907;1105;802
31.12.2019;096;Unterfranken, Regierungsbezirk;80 bis unter 85 Jahre;53208;22623;30585;52087;22045;30042;1121;578;543
31.12.2019;096;Unterfranken, Regierungsbezirk;85 bis unter 90 Jahre;25291;9442;15849;24867;9233;15634;424;209;215
31.12.2019;096;Unterfranken, Regierungsbezirk;90 Jahre und mehr;13328;3754;9574;13155;3696;9459;173;58;115
31.12.2019;097;Schwaben, Regierungsbezirk;unter 3 Jahre;57103;29326;27777;49595;25461;24134;7508;3865;3643
31.12.2019;097;Schwaben, Regierungsbezirk;3 bis unter 6 Jahre;55358;28294;27064;48400;24732;23668;6958;3562;3396
31.12.2019;097;Schwaben, Regierungsbezirk;6 bis unter 10 Jahre;67671;34772;32899;60994;31289;29705;6677;3483;3194
31.12.2019;097;Schwaben, Regierungsbezirk;10 bis unter 15 Jahre;85284;43682;41602;76725;39257;37468;8559;4425;4134
31.12.2019;097;Schwaben, Regierungsbezirk;15 bis unter 18 Jahre;54757;28046;26711;49781;25416;24365;4976;2630;2346
31.12.2019;097;Schwaben, Regierungsbezirk;18 bis unter 20 Jahre;39646;20576;19070;35426;18166;17260;4220;2410;1810
31.12.2019;097;Schwaben, Regierungsbezirk;20 bis unter 25 Jahre;110992;58746;52246;89549;46216;43333;21443;12530;8913
31.12.2019;097;Schwaben, Regierungsbezirk;25 bis unter 30 Jahre;120119;63082;57037;94346;48637;45709;25773;14445;11328
31.12.2019;097;Schwaben, Regierungsbezirk;30 bis unter 35 Jahre;124494;65184;59310;97312;49868;47444;27182;15316;11866
31.12.2019;097;Schwaben, Regierungsbezirk;35 bis unter 40 Jahre;121300;62327;58973;96045;48699;47346;25255;13628;11627
31.12.2019;097;Schwaben, Regierungsbezirk;40 bis unter 45 Jahre;114391;57824;56567;89369;44667;44702;25022;13157;11865
31.12.2019;097;Schwaben, Regierungsbezirk;45 bis unter 50 Jahre;123434;62210;61224;100333;50053;50280;23101;12157;10944
31.12.2019;097;Schwaben, Regierungsbezirk;50 bis unter 55 Jahre;154762;78604;76158;136002;68382;67620;18760;10222;8538
31.12.2019;097;Schwaben, Regierungsbezirk;55 bis unter 60 Jahre;151107;75907;75200;138078;68808;69270;13029;7099;5930
31.12.2019;097;Schwaben, Regierungsbezirk;60 bis unter 65 Jahre;124794;61587;63207;115624;56925;58699;9170;4662;4508
31.12.2019;097;Schwaben, Regierungsbezirk;65 bis unter 70 Jahre;103238;49327;53911;95724;46290;49434;7514;3037;4477
31.12.2019;097;Schwaben, Regierungsbezirk;70 bis unter 75 Jahre;84030;39622;44408;77007;36212;40795;7023;3410;3613
31.12.2019;097;Schwaben, Regierungsbezirk;75 bis unter 80 Jahre;85531;39221;46310;80924;36778;44146;4607;2443;2164
31.12.2019;097;Schwaben, Regierungsbezirk;80 bis unter 85 Jahre;69672;29655;40017;67137;28296;38841;2535;1359;1176
31.12.2019;097;Schwaben, Regierungsbezirk;85 bis unter 90 Jahre;33595;12481;21114;32684;11993;20691;911;488;423
31.12.2019;097;Schwaben, Regierungsbezirk;90 Jahre und mehr;18164;5146;13018;17780;5023;12757;384;123;261
31.12.2019;100;Saarland;unter 3 Jahre;24549;12604;11945;20501;10525;9976;4048;2079;1969
31.12.2019;100;Saarland;3 bis unter 6 Jahre;24580;12634;11946;20456;10492;9964;4124;2142;1982
31.12.2019;100;Saarland;6 bis unter 10 Jahre;31180;16111;15069;26201;13468;12733;4979;2643;2336
31.12.2019;100;Saarland;10 bis unter 15 Jahre;40106;20752;19354;34591;17837;16754;5515;2915;2600
31.12.2019;100;Saarland;15 bis unter 18 Jahre;25275;13150;12125;22175;11494;10681;3100;1656;1444
31.12.2019;100;Saarland;18 bis unter 20 Jahre;18524;9691;8833;16039;8273;7766;2485;1418;1067
31.12.2019;100;Saarland;20 bis unter 25 Jahre;52043;27461;24582;42109;21630;20479;9934;5831;4103
31.12.2019;100;Saarland;25 bis unter 30 Jahre;58375;30497;27878;47015;24239;22776;11360;6258;5102
31.12.2019;100;Saarland;30 bis unter 35 Jahre;59692;31013;28679;48739;24937;23802;10953;6076;4877
31.12.2019;100;Saarland;35 bis unter 40 Jahre;57430;29459;27971;47531;24156;23375;9899;5303;4596
31.12.2019;100;Saarland;40 bis unter 45 Jahre;52824;26156;26668;43552;21637;21915;9272;4519;4753
31.12.2019;100;Saarland;45 bis unter 50 Jahre;57911;28532;29379;49154;24249;24905;8757;4283;4474
31.12.2019;100;Saarland;50 bis unter 55 Jahre;80413;39847;40566;72746;36000;36746;7667;3847;3820
31.12.2019;100;Saarland;55 bis unter 60 Jahre;87404;43274;44130;81407;40245;41162;5997;3029;2968
31.12.2019;100;Saarland;60 bis unter 65 Jahre;78606;38937;39669;74122;36648;37474;4484;2289;2195
31.12.2019;100;Saarland;65 bis unter 70 Jahre;67914;32835;35079;64224;31134;33090;3690;1701;1989
31.12.2019;100;Saarland;70 bis unter 75 Jahre;47626;22626;25000;44773;21053;23720;2853;1573;1280
31.12.2019;100;Saarland;75 bis unter 80 Jahre;46640;20490;26150;44831;19514;25317;1809;976;833
31.12.2019;100;Saarland;80 bis unter 85 Jahre;44082;17872;26210;42890;17223;25667;1192;649;543
31.12.2019;100;Saarland;85 bis unter 90 Jahre;21011;7608;13403;20470;7354;13116;541;254;287
31.12.2019;100;Saarland;90 Jahre und mehr;10702;2870;7832;10441;2766;7675;261;104;157
31.12.2019;110;Berlin;unter 3 Jahre;116834;60089;56745;97673;50229;47444;19161;9860;9301
31.12.2019;110;Berlin;3 bis unter 6 Jahre;112940;57757;55183;92331;47238;45093;20609;10519;10090
31.12.2019;110;Berlin;6 bis unter 10 Jahre;134465;69124;65341;109732;56385;53347;24733;12739;11994
31.12.2019;110;Berlin;10 bis unter 15 Jahre;155306;79903;75403;132016;67847;64169;23290;12056;11234
31.12.2019;110;Berlin;15 bis unter 18 Jahre;86329;44474;41855;73794;37790;36004;12535;6684;5851
31.12.2019;110;Berlin;18 bis unter 20 Jahre;62069;31754;30315;50518;25334;25184;11551;6420;5131
31.12.2019;110;Berlin;20 bis unter 25 Jahre;202015;100796;101219;140301;68614;71687;61714;32182;29532
31.12.2019;110;Berlin;25 bis unter 30 Jahre;280135;139336;140799;179648;87481;92167;100487;51855;48632
31.12.2019;110;Berlin;30 bis unter 35 Jahre;333561;168782;164779;233246;115919;117327;100315;52863;47452
31.12.2019;110;Berlin;35 bis unter 40 Jahre;292312;149498;142814;216778;109588;107190;75534;39910;35624
31.12.2019;110;Berlin;40 bis unter 45 Jahre;238403;121754;116649;179933;91409;88524;58470;30345;28125
31.12.2019;110;Berlin;45 bis unter 50 Jahre;220620;112295;108325;169613;86038;83575;51007;26257;24750
31.12.2019;110;Berlin;50 bis unter 55 Jahre;262286;133265;129021;220694;111568;109126;41592;21697;19895
31.12.2019;110;Berlin;55 bis unter 60 Jahre;262524;131876;130648;230272;115003;115269;32252;16873;15379
31.12.2019;110;Berlin;60 bis unter 65 Jahre;204167;100287;103880;181799;89073;92726;22368;11214;11154
31.12.2019;110;Berlin;65 bis unter 70 Jahre;182822;84200;98622;165972;76968;89004;16850;7232;9618
31.12.2019;110;Berlin;70 bis unter 75 Jahre;143172;65150;78022;129044;59102;69942;14128;6048;8080
31.12.2019;110;Berlin;75 bis unter 80 Jahre;168304;74391;93913;158878;69758;89120;9426;4633;4793
31.12.2019;110;Berlin;80 bis unter 85 Jahre;125221;51090;74131;119484;48277;71207;5737;2813;2924
31.12.2019;110;Berlin;85 bis unter 90 Jahre;55915;20454;35461;53323;19256;34067;2592;1198;1394
31.12.2019;110;Berlin;90 Jahre und mehr;30091;7998;22093;28376;7358;21018;1715;640;1075
31.12.2019;120;Brandenburg;unter 3 Jahre;62959;32308;30651;57673;29553;28120;5286;2755;2531
31.12.2019;120;Brandenburg;3 bis unter 6 Jahre;69028;35506;33522;63739;32761;30978;5289;2745;2544
31.12.2019;120;Brandenburg;6 bis unter 10 Jahre;91336;46928;44408;85091;43680;41411;6245;3248;2997
31.12.2019;120;Brandenburg;10 bis unter 15 Jahre;111074;57135;53939;104508;53659;50849;6566;3476;3090
31.12.2019;120;Brandenburg;15 bis unter 18 Jahre;63721;33007;30714;60213;31088;29125;3508;1919;1589
31.12.2019;120;Brandenburg;18 bis unter 20 Jahre;41216;21707;19509;38210;19845;18365;3006;1862;1144
31.12.2019;120;Brandenburg;20 bis unter 25 Jahre;90100;48784;41316;77547;40932;36615;12553;7852;4701
31.12.2019;120;Brandenburg;25 bis unter 30 Jahre;92191;48093;44098;76511;38842;37669;15680;9251;6429
31.12.2019;120;Brandenburg;30 bis unter 35 Jahre;154505;78723;75782;139963;70433;69530;14542;8290;6252
31.12.2019;120;Brandenburg;35 bis unter 40 Jahre;162012;82865;79147;149694;76297;73397;12318;6568;5750
31.12.2019;120;Brandenburg;40 bis unter 45 Jahre;151014;77597;73417;140255;72064;68191;10759;5533;5226
31.12.2019;120;Brandenburg;45 bis unter 50 Jahre;153836;78865;74971;144899;74253;70646;8937;4612;4325
31.12.2019;120;Brandenburg;50 bis unter 55 Jahre;207593;104826;102767;200712;101095;99617;6881;3731;3150
31.12.2019;120;Brandenburg;55 bis unter 60 Jahre;239654;120730;118924;234790;118059;116731;4864;2671;2193
31.12.2019;120;Brandenburg;60 bis unter 65 Jahre;204044;101788;102256;200698;99861;100837;3346;1927;1419
31.12.2019;120;Brandenburg;65 bis unter 70 Jahre;180956;87537;93419;178775;86371;92404;2181;1166;1015
31.12.2019;120;Brandenburg;70 bis unter 75 Jahre;106624;49948;56676;105262;49256;56006;1362;692;670
31.12.2019;120;Brandenburg;75 bis unter 80 Jahre;142684;63222;79462;141964;62875;79089;720;347;373
31.12.2019;120;Brandenburg;80 bis unter 85 Jahre;118126;48345;69781;117587;48104;69483;539;241;298
31.12.2019;120;Brandenburg;85 bis unter 90 Jahre;54197;19583;34614;54005;19501;34504;192;82;110
31.12.2019;120;Brandenburg;90 Jahre und mehr;25023;6434;18589;24924;6406;18518;99;28;71
31.12.2019;130;Mecklenburg-Vorpommern;unter 3 Jahre;39337;20130;19207;36268;18520;17748;3069;1610;1459
31.12.2019;130;Mecklenburg-Vorpommern;3 bis unter 6 Jahre;42154;21450;20704;39075;19867;19208;3079;1583;1496
31.12.2019;130;Mecklenburg-Vorpommern;6 bis unter 10 Jahre;56054;28724;27330;52608;26941;25667;3446;1783;1663
31.12.2019;130;Mecklenburg-Vorpommern;10 bis unter 15 Jahre;68037;34704;33333;64178;32747;31431;3859;1957;1902
31.12.2019;130;Mecklenburg-Vorpommern;15 bis unter 18 Jahre;39498;20423;19075;37408;19255;18153;2090;1168;922
31.12.2019;130;Mecklenburg-Vorpommern;18 bis unter 20 Jahre;27239;14256;12983;25118;12899;12219;2121;1357;764
31.12.2019;130;Mecklenburg-Vorpommern;20 bis unter 25 Jahre;62919;33038;29881;54541;27854;26687;8378;5184;3194
31.12.2019;130;Mecklenburg-Vorpommern;25 bis unter 30 Jahre;66259;34649;31610;56513;28747;27766;9746;5902;3844
31.12.2019;130;Mecklenburg-Vorpommern;30 bis unter 35 Jahre;105569;54839;50730;96962;49791;47171;8607;5048;3559
31.12.2019;130;Mecklenburg-Vorpommern;35 bis unter 40 Jahre;102967;53766;49201;95781;49612;46169;7186;4154;3032
31.12.2019;130;Mecklenburg-Vorpommern;40 bis unter 45 Jahre;92538;49156;43382;86239;45566;40673;6299;3590;2709
31.12.2019;130;Mecklenburg-Vorpommern;45 bis unter 50 Jahre;91071;47581;43490;85733;44607;41126;5338;2974;2364
31.12.2019;130;Mecklenburg-Vorpommern;50 bis unter 55 Jahre;122946;62310;60636;119046;60070;58976;3900;2240;1660
31.12.2019;130;Mecklenburg-Vorpommern;55 bis unter 60 Jahre;149680;74962;74718;146706;73295;73411;2974;1667;1307
31.12.2019;130;Mecklenburg-Vorpommern;60 bis unter 65 Jahre;135500;66667;68833;133575;65581;67994;1925;1086;839
31.12.2019;130;Mecklenburg-Vorpommern;65 bis unter 70 Jahre;123318;59476;63842;122220;58885;63335;1098;591;507
31.12.2019;130;Mecklenburg-Vorpommern;70 bis unter 75 Jahre;70308;33094;37214;69558;32736;36822;750;358;392
31.12.2019;130;Mecklenburg-Vorpommern;75 bis unter 80 Jahre;86060;37536;48524;85678;37370;48308;382;166;216
31.12.2019;130;Mecklenburg-Vorpommern;80 bis unter 85 Jahre;75420;29796;45624;75085;29668;45417;335;128;207
31.12.2019;130;Mecklenburg-Vorpommern;85 bis unter 90 Jahre;35677;12300;23377;35550;12244;23306;127;56;71
31.12.2019;130;Mecklenburg-Vorpommern;90 Jahre und mehr;15587;3755;11832;15489;3720;11769;98;35;63
31.12.2019;141;Chemnitz, Regierungsbezirk;unter 3 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;3 bis unter 6 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;6 bis unter 10 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;10 bis unter 15 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;15 bis unter 18 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;18 bis unter 20 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;20 bis unter 25 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;25 bis unter 30 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;30 bis unter 35 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;35 bis unter 40 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;40 bis unter 45 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;45 bis unter 50 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;50 bis unter 55 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;55 bis unter 60 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;60 bis unter 65 Jahre;-;-;-;-;-;-;-;-;-
31.12.2019;141;Chemnitz, Regierungsbezirk;65 bis unter 70 Jahre;-;-;-;-;-;-;-;-;-
